,charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
1992,,D4OMW4RNMYCLLL7QAMVDPCCU7RQUMEBL,crawl-data/CC-MAIN-2019-13/segments/1552912202711.3/crawldiagnostics/CC-MAIN-20190323020538-20190323042538-00043.warc.gz,,25142,text/html,text/html,22573575,404,20190323024651,https://www.bicycling.com/blogs/thisjustin/2012/04/28/frank-schleck-to-lead-radioshack-in-giro/,"com,bicycling)/blogs/thisjustin/2012/04/28/frank-schleck-to-lead-radioshack-in-giro"
1993,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202711.3/crawldiagnostics/CC-MAIN-20190323020538-20190323042538-00284.warc.gz,,644,unk,application/octet-stream,14291955,301,20190323025131,https://bicycling.com/blogs/thisjustin/2012/04/29/with-romandie-victory-wiggins-is-on-course-for-tour-de-france/,"com,bicycling)/blogs/thisjustin/2012/04/29/with-romandie-victory-wiggins-is-on-course-for-tour-de-france"
1994,,D4OMW4RNMYCLLL7QAMVDPCCU7RQUMEBL,crawl-data/CC-MAIN-2019-13/segments/1552912202711.3/crawldiagnostics/CC-MAIN-20190323020538-20190323042538-00323.warc.gz,,25160,text/html,text/html,24461283,404,20190323025131,https://www.bicycling.com/blogs/thisjustin/2012/04/29/with-romandie-victory-wiggins-is-on-course-for-tour-de-france/,"com,bicycling)/blogs/thisjustin/2012/04/29/with-romandie-victory-wiggins-is-on-course-for-tour-de-france"
1995,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202711.3/crawldiagnostics/CC-MAIN-20190323020538-20190323042538-00504.warc.gz,,635,unk,application/octet-stream,13700283,301,20190323025006,https://bicycling.com/blogs/thisjustin/2012/05/01/scarponi-to-receive-contadors-giro-pink-jersey/,"com,bicycling)/blogs/thisjustin/2012/05/01/scarponi-to-receive-contadors-giro-pink-jersey"
1996,,D4OMW4RNMYCLLL7QAMVDPCCU7RQUMEBL,crawl-data/CC-MAIN-2019-13/segments/1552912202711.3/crawldiagnostics/CC-MAIN-20190323020538-20190323042538-00001.warc.gz,,25153,text/html,text/html,24127888,404,20190323025006,https://www.bicycling.com/blogs/thisjustin/2012/05/01/scarponi-to-receive-contadors-giro-pink-jersey/,"com,bicycling)/blogs/thisjustin/2012/05/01/scarponi-to-receive-contadors-giro-pink-jersey"
1997,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202711.3/crawldiagnostics/CC-MAIN-20190323020538-20190323042538-00387.warc.gz,,639,unk,application/octet-stream,1199760,301,20190323031243,http://bicycling.com/blogs/thisjustin/2012/11/04/vinokourov-paid-off-rival-for-liege-win-report/,"com,bicycling)/blogs/thisjustin/2012/11/04/vinokourov-paid-off-rival-for-liege-win-report"
1998,,D4OMW4RNMYCLLL7QAMVDPCCU7RQUMEBL,crawl-data/CC-MAIN-2019-13/segments/1552912202711.3/crawldiagnostics/CC-MAIN-20190323020538-20190323042538-00413.warc.gz,,25148,text/html,text/html,23127119,404,20190323031243,https://www.bicycling.com/blogs/thisjustin/2012/11/04/vinokourov-paid-off-rival-for-liege-win-report/,"com,bicycling)/blogs/thisjustin/2012/11/04/vinokourov-paid-off-rival-for-liege-win-report"
1999,UTF-8,PBK26ZRPQ3V7XV3ZAD5PHCYO2F2H3XN5,crawl-data/CC-MAIN-2019-13/segments/1552912203168.70/warc/CC-MAIN-20190324022143-20190324044143-00370.warc.gz,eng,36916,text/html,text/html,702605887,200,20190324030557,https://www.bicycling.com/calories/,"com,bicycling)/calories"
2000,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912201707.53/crawldiagnostics/CC-MAIN-20190318211849-20190318233849-00025.warc.gz,,602,unk,text/html,7844561,301,20190318223320,"http://www.bicycling.com/channel/0,,s1-6-0-0-0,00.html","com,bicycling)/channel/0,,s1-6-0-0-0,00.html"
2001,,BUATBCELFEKGWXRPPZCYAZD6DQRDTOW6,crawl-data/CC-MAIN-2019-13/segments/1552912201707.53/crawldiagnostics/CC-MAIN-20190318211849-20190318233849-00282.warc.gz,,25104,text/html,text/html,23154244,404,20190318223320,"https://www.bicycling.com/channel/0,,s1-6-0-0-0,00.html","com,bicycling)/channel/0,,s1-6-0-0-0,00.html"
2002,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912204086.87/crawldiagnostics/CC-MAIN-20190325174034-20190325200034-00310.warc.gz,,623,unk,text/html,8162351,301,20190325175208,"http://www.bicycling.com/channel/0,6609,s1-6-0-0-0,00.html?location=_*bottomnav*","com,bicycling)/channel/0,6609,s1-6-0-0-0,00.html?location=_*bottomnav*"
2003,,X6KKWDQW22RSUUE4DT462XB3NJDVLU4G,crawl-data/CC-MAIN-2019-13/segments/1552912204086.87/crawldiagnostics/CC-MAIN-20190325174034-20190325200034-00263.warc.gz,,25121,text/html,text/html,23235227,404,20190325175210,"https://www.bicycling.com/channel/0,6609,s1-6-0-0-0,00.html?location=_*bottomnav*","com,bicycling)/channel/0,6609,s1-6-0-0-0,00.html?location=_*bottomnav*"
2004,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202711.3/crawldiagnostics/CC-MAIN-20190323020538-20190323042538-00532.warc.gz,,589,unk,application/octet-stream,869099,301,20190323024704,http://bicycling.com/climb,"com,bicycling)/climb"
2005,,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,crawl-data/CC-MAIN-2019-13/segments/1552912202711.3/crawldiagnostics/CC-MAIN-20190323020538-20190323042538-00398.warc.gz,,751,text/html,text/html,23287960,301,20190323024704,https://www.bicycling.com/climb,"com,bicycling)/climb"
2006,UTF-8,MXVROKMTTOIBJYGLG52ZM2ASIU3VWZJ4,crawl-data/CC-MAIN-2019-13/segments/1552912201329.40/warc/CC-MAIN-20190318132220-20190318154220-00499.warc.gz,eng,38139,text/html,text/html,721891418,200,20190318133810,https://www.bicycling.com/content/2012-interbike/,"com,bicycling)/content/2012-interbike"
2007,UTF-8,4SFUS3TRDY5OTCXQ7SBEDFCY5OIPUFDP,crawl-data/CC-MAIN-2019-13/segments/1552912201953.19/warc/CC-MAIN-20190319093341-20190319115341-00492.warc.gz,eng,35828,text/html,text/html,700914279,200,20190319102222,https://www.bicycling.com/content/2012-tour-de-france/,"com,bicycling)/content/2012-tour-de-france"
2008,UTF-8,R64CWAUL6ROW65XPXGZFKJRSGUVQKKLE,crawl-data/CC-MAIN-2019-13/segments/1552912202572.7/warc/CC-MAIN-20190321213516-20190321235516-00485.warc.gz,eng,37561,text/html,text/html,704720454,200,20190321221546,https://www.bicycling.com/content/2012-tour-of-california/,"com,bicycling)/content/2012-tour-of-california"
2009,UTF-8,SN7KDELVVHXRKNUY7E243XORGLBSNX54,crawl-data/CC-MAIN-2019-13/segments/1552912204768.52/warc/CC-MAIN-20190326014605-20190326040605-00342.warc.gz,eng,36307,text/html,text/html,712881131,200,20190326020622,https://www.bicycling.com/content/2013-giro-rosa/,"com,bicycling)/content/2013-giro-rosa"
2010,UTF-8,XZOTZ5P6DFRC3HIPOXSKT33GAS2RRPQ5,crawl-data/CC-MAIN-2019-13/segments/1552912202526.24/warc/CC-MAIN-20190321152638-20190321174638-00339.warc.gz,eng,31410,text/html,text/html,704906450,200,20190321163055,https://www.bicycling.com/content/2013-tirreno-adriatico/,"com,bicycling)/content/2013-tirreno-adriatico"
2011,UTF-8,UXBNYJRBKSKLPR7SOODPJQOIVVYBVHW4,crawl-data/CC-MAIN-2019-13/segments/1552912202572.7/warc/CC-MAIN-20190321213516-20190321235516-00061.warc.gz,eng,38138,text/html,text/html,724283829,200,20190321214606,https://www.bicycling.com/content/2013-tour-de-france/,"com,bicycling)/content/2013-tour-de-france"
2012,UTF-8,DMBRDMWJPTWDX44QMLBX7YF7PPZNFVSG,crawl-data/CC-MAIN-2019-13/segments/1552912202588.97/warc/CC-MAIN-20190321234128-20190322020128-00424.warc.gz,eng,31579,text/html,text/html,688221462,200,20190322004333,https://www.bicycling.com/content/2013-tour-of-utah/,"com,bicycling)/content/2013-tour-of-utah"
2013,UTF-8,X2J2OO2YM3CVWAYRFSWDHVETNCQZCWRI,crawl-data/CC-MAIN-2019-13/segments/1552912202572.29/warc/CC-MAIN-20190321193403-20190321215403-00172.warc.gz,eng,30606,text/html,text/html,717526467,200,20190321200608,https://www.bicycling.com/content/2014-bikes/,"com,bicycling)/content/2014-bikes"
2014,UTF-8,74LDWNBICW54FD7F5IEHKD5YZOWEX5AU,crawl-data/CC-MAIN-2019-13/segments/1552912202526.24/warc/CC-MAIN-20190321152638-20190321174638-00261.warc.gz,eng,37083,text/html,text/html,705090149,200,20190321161812,https://www.bicycling.com/content/2014-giro-rosa/,"com,bicycling)/content/2014-giro-rosa"
2015,UTF-8,LIWPGM4CCJXJRHQ2COPRPIW4XRWBH7OA,crawl-data/CC-MAIN-2019-13/segments/1552912202526.24/warc/CC-MAIN-20190321152638-20190321174638-00469.warc.gz,eng,36682,text/html,text/html,680565609,200,20190321162801,https://www.bicycling.com/content/2014-mountain-bike-gear/,"com,bicycling)/content/2014-mountain-bike-gear"
2016,UTF-8,YQK7223CPUIBSX5YF2SDLEFSN5F3K3AY,crawl-data/CC-MAIN-2019-13/segments/1552912203168.70/warc/CC-MAIN-20190324022143-20190324044143-00318.warc.gz,eng,38264,text/html,text/html,692090716,200,20190324025254,https://www.bicycling.com/content/2014-tour-de-france/,"com,bicycling)/content/2014-tour-de-france"
2017,UTF-8,5TERDWNPY32WZ7VOPUTEFQDLW752ZU3M,crawl-data/CC-MAIN-2019-13/segments/1552912202526.24/warc/CC-MAIN-20190321152638-20190321174638-00183.warc.gz,eng,37702,text/html,text/html,694492661,200,20190321154950,https://www.bicycling.com/content/2014-tour-of-california/,"com,bicycling)/content/2014-tour-of-california"
2018,UTF-8,HVD2R6JAM6RRQ2J6PSUIQHLT4CAZ6GRU,crawl-data/CC-MAIN-2019-13/segments/1552912203529.38/warc/CC-MAIN-20190324230359-20190325012359-00358.warc.gz,eng,30957,text/html,text/html,704404484,200,20190324232149,https://www.bicycling.com/content/2014-tour-of-dubai/,"com,bicycling)/content/2014-tour-of-dubai"
2019,UTF-8,YZGSBROYFKOILAL3E2NF6AFT5WO3FXAB,crawl-data/CC-MAIN-2019-13/segments/1552912202572.7/warc/CC-MAIN-20190321213516-20190321235516-00058.warc.gz,eng,31482,text/html,text/html,714963293,200,20190321223453,https://www.bicycling.com/content/2014-tour-of-qatar/,"com,bicycling)/content/2014-tour-of-qatar"
2020,UTF-8,D4SXAGUCD24OXTQJ5XKJUTCZ2FMVELCI,crawl-data/CC-MAIN-2019-13/segments/1552912202450.86/warc/CC-MAIN-20190320190324-20190320212324-00092.warc.gz,eng,31466,text/html,text/html,703622961,200,20190320192138,https://www.bicycling.com/content/2014-tour-of-romandie/,"com,bicycling)/content/2014-tour-of-romandie"
2021,,WOENSZZU2GY2KTJLPJ7S7HZKGQKLP3KZ,crawl-data/CC-MAIN-2019-13/segments/1552912204768.52/crawldiagnostics/CC-MAIN-20190326014605-20190326040605-00437.warc.gz,,25103,text/html,text/html,23446787,404,20190326024328,https://www.bicycling.com/content/2015-buyer-s-guide/,"com,bicycling)/content/2015-buyer-s-guide"
2022,UTF-8,47RMHE4T3GWNKFD2BUIRJTBQWTOV25U2,crawl-data/CC-MAIN-2019-13/segments/1552912203168.70/warc/CC-MAIN-20190324022143-20190324044143-00537.warc.gz,eng,39037,text/html,text/html,682622998,200,20190324023627,https://www.bicycling.com/content/2015-editors-choice/,"com,bicycling)/content/2015-editors-choice"
2023,UTF-8,W33OHBJ6ALQ7FT4S3TZPWEK77MEVWYV4,crawl-data/CC-MAIN-2019-13/segments/1552912203168.70/warc/CC-MAIN-20190324022143-20190324044143-00447.warc.gz,eng,39954,text/html,text/html,672623605,200,20190324033356,https://www.bicycling.com/content/2015-tour-de-france/,"com,bicycling)/content/2015-tour-de-france"
2024,UTF-8,WKDQ7GAD3JJHP62RRYWAXGW5KL7R7Q4W,crawl-data/CC-MAIN-2019-13/segments/1552912201882.11/warc/CC-MAIN-20190319012213-20190319034213-00074.warc.gz,eng,38410,text/html,text/html,708761926,200,20190319014302,https://www.bicycling.com/content/2015-tour-of-utah/,"com,bicycling)/content/2015-tour-of-utah"
2025,UTF-8,B4VRDHGCBSZFNL5EOH56RLNPD6JPWRN3,crawl-data/CC-MAIN-2019-13/segments/1552912202450.64/warc/CC-MAIN-20190320170159-20190320192037-00074.warc.gz,eng,38410,text/html,text/html,702950921,200,20190320173918,https://www.bicycling.com/content/2015-tour-of-utah/,"com,bicycling)/content/2015-tour-of-utah"
2026,UTF-8,YJHYWXWUZGKRYS2KW5LWIQL3A3JSKF5E,crawl-data/CC-MAIN-2019-13/segments/1552912204768.52/warc/CC-MAIN-20190326014605-20190326040605-00340.warc.gz,eng,30426,text/html,text/html,705340809,200,20190326020007,https://www.bicycling.com/content/2016-buyer-s-guide/,"com,bicycling)/content/2016-buyer-s-guide"
2027,UTF-8,VMUCEQUWWO5PBNNPD7D5RS3ZJCZ3FJVV,crawl-data/CC-MAIN-2019-13/segments/1552912201882.11/warc/CC-MAIN-20190319012213-20190319034213-00323.warc.gz,eng,39014,text/html,text/html,720506588,200,20190319013525,https://www.bicycling.com/content/2016-buyers-guide/,"com,bicycling)/content/2016-buyers-guide"
2028,UTF-8,DBKJZAYX6EAIZAX4TGZ2DJJS7K4OQTCA,crawl-data/CC-MAIN-2019-13/segments/1552912202572.7/warc/CC-MAIN-20190321213516-20190321235516-00280.warc.gz,eng,38357,text/html,text/html,673860580,200,20190321214310,https://www.bicycling.com/content/2016-olympics/,"com,bicycling)/content/2016-olympics"
2029,UTF-8,5LZUEQ2BU3SA3IYFG5X3FOKY65R5MALA,crawl-data/CC-MAIN-2019-13/segments/1552912204768.52/warc/CC-MAIN-20190326014605-20190326040605-00061.warc.gz,eng,38245,text/html,text/html,706579112,200,20190326015354,https://www.bicycling.com/content/2016-road-bikes/,"com,bicycling)/content/2016-road-bikes"
2030,UTF-8,RMWDDXNUMNEG7PSN4YIETF5O4NCGF6ZF,crawl-data/CC-MAIN-2019-13/segments/1552912203168.70/warc/CC-MAIN-20190324022143-20190324044143-00016.warc.gz,eng,39131,text/html,text/html,697728595,200,20190324023604,https://www.bicycling.com/content/2016-tour-de-france/,"com,bicycling)/content/2016-tour-de-france"
2031,UTF-8,UEJA2HMPW7PTCYMDQOCRKXGCYTP5JI44,crawl-data/CC-MAIN-2019-13/segments/1552912202471.4/warc/CC-MAIN-20190320210433-20190320232433-00395.warc.gz,eng,37020,text/html,text/html,701854925,200,20190320211102,https://www.bicycling.com/content/2016-tour-of-utah/,"com,bicycling)/content/2016-tour-of-utah"
2032,UTF-8,D7XB6JPNKS7V74ORCVKNOIXI3F6JGFOX,crawl-data/CC-MAIN-2019-13/segments/1552912203168.70/warc/CC-MAIN-20190324022143-20190324044143-00243.warc.gz,eng,29920,text/html,text/html,681594578,200,20190324030224,https://www.bicycling.com/content/2017-buyer-s-guide/,"com,bicycling)/content/2017-buyer-s-guide"
2033,UTF-8,V3FRQRDBR2GGOQI5BRPXUGAIWT7RMZKU,crawl-data/CC-MAIN-2019-13/segments/1552912203123.91/warc/CC-MAIN-20190324002035-20190324024035-00084.warc.gz,eng,39467,text/html,text/html,706648277,200,20190324004011,https://www.bicycling.com/content/2017-buyers-guide/,"com,bicycling)/content/2017-buyers-guide"
2034,UTF-8,XSVKUOPWGLQPLI3QQ3G5XFWLLRTQIN43,crawl-data/CC-MAIN-2019-13/segments/1552912203123.91/warc/CC-MAIN-20190324002035-20190324024035-00363.warc.gz,eng,30635,text/html,text/html,680635559,200,20190324002900,https://www.bicycling.com/content/2017-editors-choice/,"com,bicycling)/content/2017-editors-choice"
2035,UTF-8,WMEB5OSNY7XNZIDFPCBS2MPEUWXDWKSV,crawl-data/CC-MAIN-2019-13/segments/1552912203547.62/warc/CC-MAIN-20190325010547-20190325032547-00273.warc.gz,eng,39375,text/html,text/html,688361749,200,20190325015047,https://www.bicycling.com/content/2017-tour-de-france/,"com,bicycling)/content/2017-tour-de-france"
2036,UTF-8,VNG73W5QNBUEVJBENVLACZIQZ2XHXKPC,crawl-data/CC-MAIN-2019-13/segments/1552912202471.4/warc/CC-MAIN-20190320210433-20190320232433-00404.warc.gz,eng,30498,text/html,text/html,715850449,200,20190320213956,https://www.bicycling.com/content/2018-buyer-s-guide-want-list/,"com,bicycling)/content/2018-buyer-s-guide-want-list"
2037,UTF-8,VXQQJ4SY577QA6B2C4DVGURFIQU2QYKF,crawl-data/CC-MAIN-2019-13/segments/1552912204086.87/warc/CC-MAIN-20190325174034-20190325200034-00453.warc.gz,eng,38709,text/html,text/html,686987147,200,20190325180043,https://www.bicycling.com/content/27-5/,"com,bicycling)/content/27-5"
2038,UTF-8,ECNMUPBF77SVPERWANFUVWJTS6YREHWO,crawl-data/CC-MAIN-2019-13/segments/1552912203123.91/warc/CC-MAIN-20190324002035-20190324024035-00250.warc.gz,eng,38596,text/html,text/html,701267863,200,20190324011502,https://www.bicycling.com/content/27-5-mountain-bikes/,"com,bicycling)/content/27-5-mountain-bikes"
2039,UTF-8,ZJLD2ERRU3ZWPUR32VIYZGC5WJTMOKQ7,crawl-data/CC-MAIN-2019-13/segments/1552912202572.7/warc/CC-MAIN-20190321213516-20190321235516-00382.warc.gz,eng,39399,text/html,text/html,700751615,200,20190321222750,https://www.bicycling.com/content/29er/,"com,bicycling)/content/29er"
2040,UTF-8,CNVF2ET2HGA2POFXGQJIOPPFV7W6UOOH,crawl-data/CC-MAIN-2019-13/segments/1552912203529.38/warc/CC-MAIN-20190324230359-20190325012359-00241.warc.gz,eng,38692,text/html,text/html,721955813,200,20190324231523,https://www.bicycling.com/content/29er-mountain-bikes/,"com,bicycling)/content/29er-mountain-bikes"
2041,UTF-8,I7ZND6APDE5UCV7SDBBVGQBVJDFZKPMQ,crawl-data/CC-MAIN-2019-13/segments/1552912203123.91/warc/CC-MAIN-20190324002035-20190324024035-00045.warc.gz,eng,36877,text/html,text/html,704105770,200,20190324004325,https://www.bicycling.com/content/29ers/,"com,bicycling)/content/29ers"
2042,UTF-8,U37HTAM6DPH7L4UNRK2R7D4SQBNMYTI4,crawl-data/CC-MAIN-2019-13/segments/1552912203168.70/warc/CC-MAIN-20190324022143-20190324044143-00444.warc.gz,eng,40058,text/html,text/html,672987975,200,20190324022950,https://www.bicycling.com/content/accessories/,"com,bicycling)/content/accessories"
2043,UTF-8,S6W5N7GJGW2M7VL4UPZ3VBBN2PTPC3Q4,crawl-data/CC-MAIN-2019-13/segments/1552912201882.11/warc/CC-MAIN-20190319012213-20190319034213-00135.warc.gz,eng,30595,text/html,text/html,697106445,200,20190319022055,https://www.bicycling.com/content/adam-myerson/,"com,bicycling)/content/adam-myerson"
2044,UTF-8,LK3UB7JOGAKJTTTVWNX3DGK6K3RXQURO,crawl-data/CC-MAIN-2019-13/segments/1552912202471.4/warc/CC-MAIN-20190320210433-20190320232433-00396.warc.gz,eng,40177,text/html,text/html,703509190,200,20190320214652,https://www.bicycling.com/content/adventure/,"com,bicycling)/content/adventure"
2045,UTF-8,42WQAZGDZ2GLYCTVUR2HXZZIOEQ32SVX,crawl-data/CC-MAIN-2019-13/segments/1552912203168.70/warc/CC-MAIN-20190324022143-20190324044143-00109.warc.gz,eng,38649,text/html,text/html,671090985,200,20190324031052,https://www.bicycling.com/content/adventure-guide/,"com,bicycling)/content/adventure-guide"
2046,UTF-8,M6C7UKTR4IMSHP6LLMG26WGU4N77GGIF,crawl-data/CC-MAIN-2019-13/segments/1552912203168.70/warc/CC-MAIN-20190324022143-20190324044143-00158.warc.gz,eng,39833,text/html,text/html,694786805,200,20190324025541,https://www.bicycling.com/content/adventure-rides/,"com,bicycling)/content/adventure-rides"
2047,UTF-8,F6SWCQDVNIQL33KQ2KV67QSIVWUVUYD2,crawl-data/CC-MAIN-2019-13/segments/1552912202450.64/warc/CC-MAIN-20190320170159-20190320192159-00193.warc.gz,eng,31125,text/html,text/html,683659591,200,20190320173428,https://www.bicycling.com/content/aero/,"com,bicycling)/content/aero"
2048,UTF-8,RVIKD2FTRIVYGOGBBZWXJSKOEPI6F3VS,crawl-data/CC-MAIN-2019-13/segments/1552912202572.7/warc/CC-MAIN-20190321213516-20190321235516-00171.warc.gz,eng,31596,text/html,text/html,697436141,200,20190321221100,https://www.bicycling.com/content/aero-road-bikes/,"com,bicycling)/content/aero-road-bikes"
2049,UTF-8,NNR4FP5RRWSRL4DSS7VMV4T6WORYPMLR,crawl-data/CC-MAIN-2019-13/segments/1552912201882.11/warc/CC-MAIN-20190319012213-20190319034213-00041.warc.gz,eng,37080,text/html,text/html,709748862,200,20190319013921,https://www.bicycling.com/content/aerodynamic-bikes/,"com,bicycling)/content/aerodynamic-bikes"
2050,UTF-8,PXVP4O3AMRPAUYOHAH4UZOAE6CK73ENL,crawl-data/CC-MAIN-2019-13/segments/1552912201882.11/warc/CC-MAIN-20190319012213-20190319034213-00296.warc.gz,eng,31059,text/html,text/html,719163508,200,20190319023630,https://www.bicycling.com/content/ag2r-la-mondiale/,"com,bicycling)/content/ag2r-la-mondiale"
2051,UTF-8,6HSDESSB6W5567CMSJ43CUDBRUQR3UBL,crawl-data/CC-MAIN-2019-13/segments/1552912202628.42/warc/CC-MAIN-20190322034516-20190322060516-00444.warc.gz,eng,39562,text/html,text/html,688869721,200,20190322040839,https://www.bicycling.com/content/alberto-contador/,"com,bicycling)/content/alberto-contador"
2052,UTF-8,DUXY4JOJ53VVMBOC4OZHDXEQWIDUUNRL,crawl-data/CC-MAIN-2019-13/segments/1552912202450.86/warc/CC-MAIN-20190320190324-20190320212324-00510.warc.gz,eng,38599,text/html,text/html,697925048,200,20190320192217,https://www.bicycling.com/content/alcohol/,"com,bicycling)/content/alcohol"
2053,UTF-8,WDWB23SSWCCRFGOFPWFBKELQK7CV47EM,crawl-data/CC-MAIN-2019-13/segments/1552912201329.40/warc/CC-MAIN-20190318132220-20190318154220-00479.warc.gz,eng,31564,text/html,text/html,715421627,200,20190318133938,https://www.bicycling.com/content/alexander-vinokourov/,"com,bicycling)/content/alexander-vinokourov"
2054,UTF-8,VGJWJJPKQ5OXEPJPVOPTHIZRGUDLMOCB,crawl-data/CC-MAIN-2019-13/segments/1552912203529.38/warc/CC-MAIN-20190324230359-20190325012359-00185.warc.gz,eng,30846,text/html,text/html,682625866,200,20190324231321,https://www.bicycling.com/content/alison-tetrick/,"com,bicycling)/content/alison-tetrick"
2055,UTF-8,AV5CE7DTCZGHYL4LKARTJFY47WXSC3EE,crawl-data/CC-MAIN-2019-13/segments/1552912202588.97/warc/CC-MAIN-20190321234128-20190322020128-00146.warc.gz,eng,31991,text/html,text/html,683598990,200,20190321235135,https://www.bicycling.com/content/aluminum/,"com,bicycling)/content/aluminum"
2056,UTF-8,X3Z27PYKWBAWGB5S7TM5A6TQ3D7BTLFE,crawl-data/CC-MAIN-2019-13/segments/1552912202588.97/warc/CC-MAIN-20190321234128-20190322020128-00509.warc.gz,eng,30654,text/html,text/html,700962572,200,20190321235800,https://www.bicycling.com/content/amstel-gold-race/,"com,bicycling)/content/amstel-gold-race"
